회사명,공고명,"채용 형태(경력, 신입)",학력,직장 위치,키워드,마감 기한,공고 링크
삼성생명보험㈜,계리직무 경력사원 채용(계리모델링),경력,학력무관,서울 서초구,"계리모델링, 계리결산, 선임계리사",~12/15(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43487080?Oem_Code=C1&logpath=1&stext=&listno=1674
성주그룹,[MCM] E-Commerce 담당자 모집,경력8년↑,초대졸↑,서울 강남구,"디지털마케팅, SNS마케팅, 프로모션",~01/04(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43487068?Oem_Code=C1&logpath=1&stext=&listno=1675
㈜더블다운인터액티브,글로벌 소셜카지노 UI / 컨텐츠 아티스트 모집 (경력),경력3년↑,학력무관,서울 강남구,"모바일앱게임, UI·UX기획, 2D디자인, 모바일디자인, 게임기획",~02/03(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43487059?Oem_Code=C1&logpath=1&stext=&listno=1676
삼성생명보험㈜,계리직무 경력사원 채용(계리결산),경력,초대졸↑,서울 서초구,"계리모델링, 계리결산, 선임계리사",~12/15(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43487054?Oem_Code=C1&logpath=1&stext=&listno=1677
㈜세중,여행사업부 호텔팀 신입/경력 채용(경력무관),신입,학력무관,서울 종로구,"호텔리어, 호텔사무, 여행사, 영어",~01/04(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43487047?Oem_Code=C1&logpath=1&stext=&listno=1678
㈜푸드나무,[(주)푸드나무:랭킹닭컴] 패션브랜드 쉴드 해외소싱 담당자 채용 (경력),경력1년↑,학력무관,서울 마포구 외,"해외소싱, 생산관리, 제품관리, 의류 생산관리, 원가관리",~01/04(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43487046?Oem_Code=C1&logpath=1&stext=&listno=1679
삼성생명보험㈜,계리직무 경력사원 채용,경력,학력무관,서울 서초구,"계리모델링, 계리결산, 선임계리사",~12/15(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43487032?Oem_Code=C1&logpath=1&stext=&listno=1680
HDM KOREA,온라인 세일즈 및 컨설팅 파트타임 모집,경력,학력무관,서울 동대문구,"디지털마케팅, 영업전략, 바이럴마케팅, SNS마케팅, 국내영업",~01/03(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43476353?Oem_Code=C1&logpath=1&stext=&listno=2081
㈜소노인터내셔널,[대명소노그룹] 각 분야별 신입/경력 인재채용,신입·경력,초대졸↑,서울,"관리회계, 부가세신고, 전산입력, ERP운용, 가스점검",~12/17(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43474135?Oem_Code=C1&logpath=1&stext=&listno=2082
비엠스마일,비엠스마일 대규모 [마케터] 채용(브랜드마케터/컨텐츠마케터),신입·경력,초대졸↑,서울 강남구,"유통관리, 기업홍보, 디지털마케팅, 라이센싱, 재고관리",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43473767?Oem_Code=C1&logpath=1&stext=&listno=2083
㈜넥슨네트웍스,[넥슨네트웍스] 판교센터 게임서비스 부문 채용연계형 인턴 모집,신입,학력무관,경기 성남시,"사이트관리, 게임마케팅, 시장조사, 데이터분석, 제안·컨설팅",~12/18(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43473429?Oem_Code=C1&logpath=1&stext=&listno=2084
비엠스마일,2023년 하반기 신입/경력사원 모집,신입·경력,학력무관,서울 강남구,"고객관리, 문서작성, 상품입출고, 유통관리, 창고관리",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43473610?Oem_Code=C1&logpath=1&stext=&listno=2085
㈜리치몬트코리아,[리치몬트코리아] 전 럭셔리 브랜드 신입 및 경력 채용,신입·경력,학력무관,서울 중구 외,"고객관리, 고객경험관리, 로저드뷔, 재고관리, 백화점",~12/17(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43472707?Oem_Code=C1&logpath=1&stext=&listno=2086
더오름,[더오름 :: 온라인마케팅(마케터)/백엔드&프론트엔드/BM] 2023년 마지막 오름인 채용,신입·경력,학력무관,경기 부천시 외,"기업홍보, 디지털마케팅, 재고관리, 시장조사, 프로모션",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43465802?Oem_Code=C1&logpath=1&stext=&listno=2087
㈜안연케어,[안연케어] 의약품 및 진료 재료 물류 담당자 모집,경력무관,초대졸↑,서울 강서구 외,"상품입출고, 창고관리, 재고관리, 물류센터, 납품",~12/18(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43472372?Oem_Code=C1&logpath=1&stext=&listno=2088
더오름,"[더오름 :: 온라인 마케팅] 기본급 보장, 하는 만큼 벌어가는 마케터 / 마케팅 사업부 크루원 모집",신입·경력,학력무관,경기 부천시 외,"고객관리, 디지털마케팅, 거래처관리, 배너광고, 시장조사",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43465805?Oem_Code=C1&logpath=1&stext=&listno=2089
NH농협손해보험,NH농협손해보험  전속(FC)채널 지점장 채용,신입·경력,학력무관,서울 서대문구 외,"전산입력, 시장조사, 자료조사, 영업기획, 행정",~12/17(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43462877?Oem_Code=C1&logpath=1&stext=&listno=2090
두송건설㈜,"(서울,인천,대전)건설현장 공사 및 공무 신입/경력직 채용",신입·경력,고졸↑,서울 서초구 외,"시공관리, 건설, 건축시공, 공무, 현장소장",~01/03(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43471341?Oem_Code=C1&logpath=1&stext=&listno=2091
㈜우리홈쇼핑,2023년 12월 경력채용 (대관/백엔드기획/AI엔지니어/벨리곰 콘텐츠기획),경력,대졸↑,서울 영등포구,"빅데이터, 데이터관리, 판매, 데이터레이크, 대관",~12/10(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43464798?Oem_Code=C1&logpath=1&stext=&listno=2092
디와이피엔에프㈜,디와이피엔에프㈜ 신입/경력사원 공개채용,신입·경력2년↑,초대졸↑,서울 강서구,"건축설계, 거래처관리, 기구설계, 재무회계, 유지보수",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43470636?Oem_Code=C1&logpath=1&stext=&listno=2093
엘에스이노베이션,각 부문 채용 - (CS.사무보조/입금관리 및 정산/광고영업/백엔드 개발자/웹퍼블리셔/웹디자이너),신입·경력,학력무관,서울 강서구 외,"고객관리, 전산입력, 백엔드 개발, 사이트관리, MariaDB",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43470628?Oem_Code=C1&logpath=1&stext=&listno=2094
㈜디홀릭커머스,디홀릭커머스 퍼포먼스 마케팅 /CRM 마케팅 채용,신입·경력,대졸↑,서울 중구,"디지털마케팅, 시장조사, 프로모션, SNS마케팅, 카페·블로그관리",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43470579?Oem_Code=C1&logpath=1&stext=&listno=2095
㈜사옹원,하반기 경력직 공개채용-[영업기획/상품기획/광고홍보/국내영업/해외영업],경력1년↑,초대졸↑,서울 서초구 외,"리테일, 상품관리, 서초구, 서울시, 식자재",~12/16(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43448055?Oem_Code=C1&logpath=1&stext=&listno=2096
㈜SPC GFS,[SPC GFS] 인사관리/급여관리 경력직 모집,경력1년↑,학력무관,서울 서초구 외,"관리회계, 마트, 부가세신고, 유통관리, 전산입력",~01/04(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43470341?Oem_Code=C1&logpath=1&stext=&listno=2097
㈜와치텍,㈜와치텍 - 엔지니어/개발/영업/기획 채용,신입·경력,초대졸↑,서울 영등포구 외,"솔루션영업, 펌웨어, 데이터분석, 솔루션, 영업기획",~12/10(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43456116?Oem_Code=C1&logpath=1&stext=&listno=2098
kt ds University,클라우드 웹 애플리케이션 개발자 양성과정,경력무관,대졸↑,서울 서초구,"네트워크관리, GUI, 인터페이스, SI개발, 솔루션스아키텍트",~01/08(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43454036?Oem_Code=C1&logpath=1&stext=&listno=2099
피에프아이엔,패션정보사 Firstviewkorea 여성복팀 정보 분석 연구원 모집,신입,초대졸↑,서울 성동구,"패션디자인, 의상디자인",~01/03(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43481247?Oem_Code=C1&logpath=1&stext=&listno=2100
디어유,Android 개발,경력3년↑,대졸↑,서울 강남구,모바일App,~01/03(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43472037?Oem_Code=C1&logpath=1&stext=&listno=2501
디어유,Payment 개발자,경력3년↑,대졸↑,서울 강남구,"서버관리, 모바일App, 클라이언트, 핀테크, HTTP",~01/03(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43472006?Oem_Code=C1&logpath=1&stext=&listno=2502
디어유,iOS 앱 개발자,경력3년↑,대졸↑,서울 강남구,모바일App,~01/03(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43471995?Oem_Code=C1&logpath=1&stext=&listno=2503
㈜퍼플아카데미,홍보 기획 및 운영(파트장급) 경력직 채용,경력7년↑,초대졸↑,서울 양천구,"컨텐츠개발, e러닝, 보습학원, 유아교육",~01/03(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43471860?Oem_Code=C1&logpath=1&stext=&listno=2504
포인트엔지니어링,(주)포인트엔지니어링 신입/경력 공개 채용 (영업),경력무관,학력무관,충남 아산시,"거래처관리, 반도체, 거래처관리, 디스플레이, 납품영업",~01/03(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43476866?Oem_Code=C1&logpath=1&stext=&listno=2505
지씨씨엘,IT 담당자 모집(팀원급),경력,학력무관,경기 용인시,"문서작성, IT, 정보보안, 문서관리, 서버관리",~12/17(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43476858?Oem_Code=C1&logpath=1&stext=&listno=2506
지씨씨엘,IT 담당자 모집(팀장급),경력,학력무관,경기 용인시,"문서작성, IT, 정보보안, 문서관리, 서버관리",~12/17(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43476845?Oem_Code=C1&logpath=1&stext=&listno=2507
㈜한독모터스,BMW 한독모터스 서비스센터 직원 채용,신입·경력,학력무관,서울 서초구 외,"접수·예약, 한독모터스, A·S수리, BMW, 자동차정비",~12/25(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43476835?Oem_Code=C1&logpath=1&stext=&listno=2508
용평리조트,2023년 신입/경력사원 모집(비체 영업관리),신입·경력,대졸↑,충남 보령시,"양식, 시설점검, 유통영업, 시스템운영, 매표원",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43476824?Oem_Code=C1&logpath=1&stext=&listno=2509
㈜네오위즈,[네오위즈] 서브컬쳐 게임 마케팅 담당자 (경력),경력5년↑,대졸↑,경기 성남시,"게임마케팅, 게임디자인, 게임기획",~12/22(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43476818?Oem_Code=C1&logpath=1&stext=&listno=2510
㈜한독모터스,BMW한독모터스 고객지원팀 신입/경력 채용,신입·경력,대졸↑,서울 서초구,"고객지원, 문서작성, 자동차",~12/25(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43476816?Oem_Code=C1&logpath=1&stext=&listno=2511
지씨씨엘,IT 담당자 모집,경력,대졸↑,경기 용인시,"문서작성, IT, 정보보안, 문서관리, 서버관리",~12/17(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43476810?Oem_Code=C1&logpath=1&stext=&listno=2512
용평리조트,2023년 신입/경력사원 모집(방재),신입·경력,대졸↑,강원 평창군,"양식, 시설점검, 유통영업, 시스템운영, 매표원",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43476804?Oem_Code=C1&logpath=1&stext=&listno=2513
용평리조트,2023년 신입/경력사원 모집(경기운영원),신입·경력,학력무관,강원 평창군,"양식, 시설점검, 유통영업, 시스템운영, 매표원",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43476787?Oem_Code=C1&logpath=1&stext=&listno=2514
용평리조트,2023년 경력사원 모집(제과사),경력,학력무관,강원 평창군,"양식, 시설점검, 유통영업, 시스템운영, 매표원",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43476758?Oem_Code=C1&logpath=1&stext=&listno=2515
어플라이드 머티어리얼즈 코리아,EPI Module Process Engineer 경력 7년 이상,경력7년↑,초대졸↑,충북 청주시 외,"생산기술, 메카트로닉스",상시채용,https://www.jobkorea.co.kr//Recruit/GI_Read/43476750?Oem_Code=C1&logpath=1&stext=&listno=2516
㈜이노션,[미디어] 디지털마케팅(단기계약직),신입,학력무관,서울 강남구,"디지털마케팅, 한영/영한번역",~12/12(화),https://www.jobkorea.co.kr//Recruit/GI_Read/43476747?Oem_Code=C1&logpath=1&stext=&listno=2517
㈜이테크시스템,클라우드 영업지원 담당자 모집,신입·경력1년↑,학력무관,서울 중구,"ERP운용, 매출관리, 전표입력, 데이터분석, 더존",~12/27(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43476740?Oem_Code=C1&logpath=1&stext=&listno=2518
용평리조트,2023년 신입/경력사원 모집(양식/한식조리사),신입·경력,학력무관,강원 평창군,"양식, 시설점검, 유통영업, 시스템운영, 매표원",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43476736?Oem_Code=C1&logpath=1&stext=&listno=2519
용평리조트,2023년 신입/경력사원 모집(매표원),신입·경력,대졸↑,강원 평창군,"양식, 시설점검, 유통영업, 시스템운영, 매표원",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43476707?Oem_Code=C1&logpath=1&stext=&listno=2520
태평양개발㈜,"토목 공무/시공, 안전관리 경력사원 모집",경력2년↑,초대졸↑,서울 강남구,"건설, 토목, 교량, 건설안전, 조경",~12/17(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43469792?Oem_Code=C1&logpath=1&stext=&listno=2921
태평양개발㈜,토목(시공/공무) 토목 기술자,신입·경력2년↑,초대졸↑,서울,"건설, 토목, 교량, 조경, 토목",~12/17(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43469790?Oem_Code=C1&logpath=1&stext=&listno=2922
㈜경인양행,[경인양행그룹] (주)경인양행 안산공장 환경팀(대기/폐수 operator) 경력직 채용,경력5년↑,초대졸↑,경기 안산시,"화학, 폐수, 대기환경, 수질환경, 환경관리",~01/03(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43469788?Oem_Code=C1&logpath=1&stext=&listno=2923
㈜팜스빌,브랜드마케팅[BM] 전문가를 모십니다,경력,학력무관,서울 강서구,"라이센싱, 백화점, 시장조사, 할인점, 브랜딩",~01/03(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43469729?Oem_Code=C1&logpath=1&stext=&listno=2924
에스지엔㈜,디스플레이/반도체/2차전지 기구설계 경력직 채용 공고,신입·경력3년↑,학력무관,경기 화성시,"solidworks, 기계, 기계설계, 제어·설계, 기구설계",~02/02(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43469727?Oem_Code=C1&logpath=1&stext=&listno=2925
에스지엔㈜,"반도체/디스플레이장비 PLC제어, 전기판넬 및 전장배선 경력자 채용 공고",신입·경력3년↑,학력무관,경기 화성시,"solidworks, 디스플레이, 반도체장비, 기구설계, CAM",~02/02(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43469726?Oem_Code=C1&logpath=1&stext=&listno=2926
에스지엔㈜,"반도체/LCD/OLED/2차전지 장비 제조부문(자동화장비조립,셋업) 채용 공고",신입·경력,학력무관,경기 화성시,"기계설계, 기계설비, 기계조립, 설비, 조립",~02/02(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43469725?Oem_Code=C1&logpath=1&stext=&listno=2927
㈜셀바스에이아이,임베디드 C++ 개발,경력2년↑,대졸↑,서울 금천구,"모바일앱개발, BigData, 솔루션, 클라이언트, SI개발",~01/03(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43459161?Oem_Code=C1&logpath=1&stext=&listno=2928
㈜셀바스에이아이,임베디드 C++ 개발(검증 자동화 SW 개발),경력7년↑,대졸↑,서울 금천구,"모바일앱개발, BigData, 솔루션, 클라이언트, SI개발",~01/03(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43459147?Oem_Code=C1&logpath=1&stext=&listno=2929
㈜셀바스에이아이,웹 백엔드 개발자(여행 플랫폼),경력4년↑,학력무관,서울 금천구,"모바일앱개발, BigData, 솔루션, 소프트웨어개발",~01/03(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43459134?Oem_Code=C1&logpath=1&stext=&listno=2930
㈜셀바스에이아이,Android 개발자,경력3년↑,학력무관,서울 금천구,"모바일앱개발, 소프트웨어개발, 솔루션, BigData",~01/03(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43459090?Oem_Code=C1&logpath=1&stext=&listno=2931
㈜셀바스에이아이,웹 프론트 개발(음성인식 솔루션),경력4년↑,학력무관,서울 금천구,"모바일앱개발, BigData, 솔루션, 소프트웨어개발",~01/03(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43459052?Oem_Code=C1&logpath=1&stext=&listno=2932
㈜셀바스에이아이,음성인식 솔루션 서버 개발,경력5년↑,학력무관,서울 금천구,"모바일앱개발, 소프트웨어개발, 솔루션, BigData, 서버관리",~01/03(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43458990?Oem_Code=C1&logpath=1&stext=&listno=2933
씨제이푸드빌,[CJ푸드빌] 뚜레쥬르 신규점포 생산오픈지원 담당(경력) 모집 (서울/수도권),경력2년↑,학력무관,서울 중구,"음식료, 점포지원",~12/13(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43439512?Oem_Code=C1&logpath=1&stext=&listno=2934
㈜애드제노,부산 온라인 퍼포먼스광고 대행사 - AE 채용 공고,신입·경력1년↑,초대졸↑,부산 부산진구 외,"배너광고, SNS마케팅, 광고기획, 온라인영업, 온라인광고",~12/10(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43430219?Oem_Code=C1&logpath=1&stext=&listno=2935
