회사명,공고명,"채용 형태(경력, 신입)",학력,직장 위치,키워드,마감 기한,공고 링크
㈜깐깐한 여니씨,[깐깐한여니씨] 신규오픈 플래그십스토어(홍보관 카페) 주말 아르바이트,경력무관,학력무관,부산 기장군 외,"건강식품, 식품가공, 카운터, 서빙",~12/09(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43287073?Oem_Code=C1&logpath=1&stext=&listno=114502
㈜키스템프그룹,[정규직]국내 강소기업 선택 복지영업직 채용(신사/복리우수),경력3년↑,대졸↑,서울 강남구 외,"입찰, 거래처관리, 헤드헌팅, 영업기획, 영업전략",~12/09(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43287042?Oem_Code=C1&logpath=1&stext=&listno=114503
㈜맨파워코리아,[부천] 프랑스 명품브랜드 리셉션 (1Y),신입·경력,학력무관,경기 부천시 외,"전산입력, 사이트관리, 복리후생, 행정, 패션",~12/09(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43287013?Oem_Code=C1&logpath=1&stext=&listno=114504
㈜엠제이플렉스,[서울역/대기업/이커머스] 11번가 본사 상품 검수 담당자(편성팀/엑셀),경력무관,학력무관,서울 중구 외,"전산입력, 사이트관리, 서치펌, 헤드헌팅, 자료조사",~01/08(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43286968?Oem_Code=C1&logpath=1&stext=&listno=114505
㈜아데코코리아,[인천공항 면세점] 명품브랜드 판매 정규직(1월입사),경력무관,학력무관,인천 중구 외,"고객안내, 남성의류, 패션, 의류판매, 화장품판매",~12/12(화),https://www.jobkorea.co.kr//Recruit/GI_Read/43286939?Oem_Code=C1&logpath=1&stext=&listno=114506
티에스인포,상암 공공기관 SM,경력5년↑,학력무관,서울 마포구,"유지보수, 시스템운영, Oracle, Java, SPRING",~01/08(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43286948?Oem_Code=C1&logpath=1&stext=&listno=114507
동화세상에듀코,[전국]아이들을 사랑하는 선생님 모십니다(국.영.수.과),신입,대졸↑,서울,"온라인과외, 입시학원, 영어과외, 학습지, 수학과외",~12/09(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43286936?Oem_Code=C1&logpath=1&stext=&listno=114508
해경산업,단순작업(스티커부착 및 박스포장) 아르바이트생 모집,경력무관,학력무관,충북 충주시 외,"조립, 프라스틱제조",~12/09(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43286917?Oem_Code=C1&logpath=1&stext=&listno=114509
케이에프앤에스㈜,[잠실] KT 송파타워 임원비서(신입경력 무관),신입·경력,초대졸↑,서울 송파구 외,임원비서,~01/08(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43286882?Oem_Code=C1&logpath=1&stext=&listno=114510
㈜엘엔제이,(주)샤니 제과제빵 대구(논공)공장 정규사원 모집 초보가  단순노무  통근차 기숙사 가능,경력무관,학력무관,대구,"조립, 비금속, 식품가공",~12/09(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43286845?Oem_Code=C1&logpath=1&stext=&listno=114511
토산 엠에스㈜,[경기 안중] 오뚜기 물류센터 사원모집 / 2교대,경력무관,학력무관,경기 평택시 외,"창고관리, 물류센터, 재고관리, 포장, 아웃소싱",~12/09(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43286827?Oem_Code=C1&logpath=1&stext=&listno=114512
㈜지음디앤씨,의정부고산지구/부동산영업/고연봉가능,신입·경력,학력무관,경기 의정부시 외,"상가, 거래처관리, 고객관리, 부동산영업, 국내영업",상시채용,https://www.jobkorea.co.kr//Recruit/GI_Read/43286831?Oem_Code=C1&logpath=1&stext=&listno=114513
㈜맨파워코리아,[시청역/1Y] 프랑스 명품브랜드 IT Coordinator 채용,신입·경력,대졸↑,서울 중구 외,"패션, 테스터, 웹마스터, 네트워크관리, 시스템운영",~12/09(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43286794?Oem_Code=C1&logpath=1&stext=&listno=114514
오성듀랄루민㈜,해외 현지생산법인 주재원 경력직 채용,경력,학력무관,경기 김포시 외,"상품입출고, 행정, 생산관리, 재고관리, 품질보증",~12/09(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43283026?Oem_Code=C1&logpath=1&stext=&listno=114515
리턴즈 맘 케어(과천),리턴즈맘케어 서초.강남.과천.관리사급구,경력무관,학력무관,경기 안양시 외,"마사지, 체형관리",상시채용,https://www.jobkorea.co.kr//Recruit/GI_Read/43286777?Oem_Code=C1&logpath=1&stext=&listno=114516
㈜케이티아이에스,[광화문] KT 고객보호센터 상담직 인재 채용 : 스팸검증팀,경력무관,고졸↑,서울 중구 외,민원상담,상시채용,https://www.jobkorea.co.kr//Recruit/GI_Read/43286656?Oem_Code=C1&logpath=1&stext=&listno=114517
티에스인포,"세종시 농림수산식품교육문화정보원(농정원) SM (운영,유지보수)",경력5년↑,학력무관,세종 전지역,"유지보수, 시스템운영, Oracle, Java, SPRING",~01/08(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43286740?Oem_Code=C1&logpath=1&stext=&listno=114518
옐론서치,[송내역/시간선택/영업X]현진시닝 장례물품 지원접수상담,경력무관,학력무관,경기 부천시 외,"편의점, 해피콜, 판매영업, 할인점, 고객안내",상시채용,https://www.jobkorea.co.kr//Recruit/GI_Read/43285378?Oem_Code=C1&logpath=1&stext=&listno=114519
옐론서치,[부산/어학점수X]아시아나항공 국제선 예약발권 인바운드상담,경력무관,학력무관,부산 연제구 외,"고객응대, 금융상담, 예약·발권, 항공사, 하우스키핑",상시채용,https://www.jobkorea.co.kr//Recruit/GI_Read/43285412?Oem_Code=C1&logpath=1&stext=&listno=114520
경희정성한의원,[강동구한의원]주2 한의원 파트타임 구인-(야진X. 공휴일 휴진.),경력무관,학력무관,서울 강동구,"한의과, 진료보조",상시채용,https://www.jobkorea.co.kr//Recruit/GI_Read/43276853?Oem_Code=C1&logpath=1&stext=&listno=114921
㈜한국기업금융평가원,2023년도 기업금융컨설턴트 정기채용 신입/경력 대모집,신입·경력,대졸↑,서울 영등포구,"금융, 자산관리사, 법인고객영업, 은행",~12/08(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43276751?Oem_Code=C1&logpath=1&stext=&listno=114922
㈜씨씨앤피,"(정규직) 어린이 놀이시설 운영, 관리  주 6일 근무 / 퇴직자 가능",경력무관,고졸↑,경기 용인시,놀이공원,상시채용,https://www.jobkorea.co.kr//Recruit/GI_Read/43276631?Oem_Code=C1&logpath=1&stext=&listno=114923
리드커리어㈜,[11번가/대기업/유연근무제] 여행 굿즈 기획전 및 상품페이지 디자이너 채용,경력무관,학력무관,서울 중구 외,"정보디자인, 굿즈, 배너, 판매, 백화점",~12/05(화),https://www.jobkorea.co.kr//Recruit/GI_Read/43276689?Oem_Code=C1&logpath=1&stext=&listno=114924
㈜커피빈코리아,(주)커피빈 강남역GT타워옆점 8H/5H 슈퍼바이저  구인,경력무관,학력무관,서울 서초구,카페,~12/08(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43276667?Oem_Code=C1&logpath=1&stext=&listno=114925
애드민,[신림/만근수당 有] 원스토어(ONE stor) CS사원 긴급모집,경력무관,학력무관,서울 관악구 외,"홈쇼핑, CS교육, 텔레마케팅, 통화품질분석",~12/08(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43276653?Oem_Code=C1&logpath=1&stext=&listno=114926
템프인㈜,[차고지-개포동/월375만/소속전환]유명기업 수행기사,경력2년↑,학력무관,서울 강남구,헤드헌팅,~01/07(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43276568?Oem_Code=C1&logpath=1&stext=&listno=114927
㈜와이엔아이,여름에는 시원하고 겨울에는 따듯한 백석동 의약품 물류센터 현장 사원 채용,경력무관,학력무관,충남 천안시 외,"포장, 분류, 물류, 물류센터, 입출고관리",~12/09(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43276546?Oem_Code=C1&logpath=1&stext=&listno=114928
보보스링크㈜,[외국계 골프회사] 인사총무팀장,경력5년↑,대졸↑,서울 강남구,인사기획,상시채용,https://www.jobkorea.co.kr//Recruit/GI_Read/43276491?Oem_Code=C1&logpath=1&stext=&listno=114929
㈜휴머니아,[KB라이프생명/주 5일] 보험사 사무 아르바이트 채용,경력무관,학력무관,서울 강남구 외,"전산입력, 문서관리, 문서작성, 문서작성, 문서관리",~12/08(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43276430?Oem_Code=C1&logpath=1&stext=&listno=114930
㈜와이엔아이,신규 용인 의약품 물류센터 현장 사원 모집,경력무관,학력무관,경기 용인시 외,"피킹, 물류, 물류센터, 입출고관리, 물류센터",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43276463?Oem_Code=C1&logpath=1&stext=&listno=114931
㈜유니에스,[정규직] 한국암웨이 부산점 뉴트리라이트 상담영양사 모집[건강기능식품],경력무관,학력무관,부산 동구,"메뉴개발, 단체급식, 식단관리",~12/08(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43276444?Oem_Code=C1&logpath=1&stext=&listno=114932
㈜조은시스템,"USFK Contract Security Guard (주한미군 보안요원) 모집 (평택, 대구, 부산)",경력무관,초대졸↑,경기 평택시 외,"경비, 보안, 경비, 보안",~12/08(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43276167?Oem_Code=C1&logpath=1&stext=&listno=114933
㈜에이치알스카우트,[콜수적음/면접없이 서류전형만] 카카오페이 대표번호 상담원 모집,경력무관,고졸↑,서울 영등포구 외,"사무, 채팅상담, 카카오페이, 콜센터, 문서관리",~12/06(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43260279?Oem_Code=C1&logpath=1&stext=&listno=114934
㈜파인스태프,"[29CM/무신사계열] 게시판업무, 입점 파트너사 관리",경력무관,고졸↑,서울 성동구 외,"소셜커머스, 사무직, 사이트관리, 콘텐츠관리, a/s상담",~12/08(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43276327?Oem_Code=C1&logpath=1&stext=&listno=114935
애드민,[인천1터미널]인천공항 탑승동 구내식당 주방보조  채용,경력무관,학력무관,인천 중구 외,"뷔페, 구내식당, 단체급식, 식품, 단체급식",~12/08(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43276247?Oem_Code=C1&logpath=1&stext=&listno=114936
㈜키스템프,[DMC/상급처우]MBC FD/AD/조연출/취재AD 등 상시채용(신입/경력),신입·경력,학력무관,서울 마포구 외,"폰트디자인, CG, 영상디자인, 케이블방송, 멀티미디어",~12/05(화),https://www.jobkorea.co.kr//Recruit/GI_Read/43271900?Oem_Code=C1&logpath=1&stext=&listno=114937
㈜네트론,2교대 적재사원 모집 (10kg미만),경력무관,학력무관,충남 홍성군,설비,~12/08(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43276186?Oem_Code=C1&logpath=1&stext=&listno=114938
㈜윌앤비전,시설관리 로테이션 근무자 모집 주주당비,신입·경력2년↑,학력무관,경기 수원시,"시설관리, 소방·방재",~12/08(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43276172?Oem_Code=C1&logpath=1&stext=&listno=114939
㈜에스씨에이아카데미 신촌,[SBS아카데미컴퓨터아트학원 홍대] 교육멘토(EM) 채용,신입·경력,고졸↑,서울 마포구 외,"학원운영, 해피콜, 휴대전화영업, 배너광고, 프로모션",~12/08(금),https://www.jobkorea.co.kr//Recruit/GI_Read/43269176?Oem_Code=C1&logpath=1&stext=&listno=114940
(재)여성기업종합지원센터,[㈜코리아플러스파워] 카셰어링 고객센터상담(주간근무/격일 심야근무),경력무관,고졸↑,서울 금천구,"재단법인, 고객지원, 고객관리",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43267001?Oem_Code=C1&logpath=1&stext=&listno=115341
(재)여성기업종합지원센터,[원더우먼토탈케어(청강클린)] 건물위생관리원(청소미화원) 채용,경력무관,고졸↑,부산 전지역,"재단법인, 청소·미화",~01/06(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43266869?Oem_Code=C1&logpath=1&stext=&listno=115342
㈜삼구아이앤씨,[파라다이스시티] 미화원 모집 (초보가능),경력무관,학력무관,인천 중구,"서치펌, 헤드헌팅",상시채용,https://www.jobkorea.co.kr//Recruit/GI_Read/43267024?Oem_Code=C1&logpath=1&stext=&listno=115343
제이디컨설팅㈜,[잠실/자체직전환]-국내대기업 총무팀 채용,경력무관,학력무관,서울 송파구 외,"전기설비, 아웃소싱",~12/07(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43267415?Oem_Code=C1&logpath=1&stext=&listno=115344
㈜엔젤스태프,인천성모병원 시설관리(설비) 직원 모집,경력무관,고졸↑,인천 부평구 외,"안전평가, 건물관리, 시설관리, 소방·방재, 아웃소싱",상시채용,https://www.jobkorea.co.kr//Recruit/GI_Read/43267418?Oem_Code=C1&logpath=1&stext=&listno=115345
㈜제이케이링커스,[한진 대전메가허브터미널] 시설직 교대기사 대규모 채용,경력무관,초대졸↑,대전 유성구 외,"전산입력, 건설, 행정, 문서관리, 토목",~12/07(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43267375?Oem_Code=C1&logpath=1&stext=&listno=115346
에스휴먼㈜,중견 건설기업 일반사무 채용/ 아산 4개월근무 후 용인 근무 가능자,신입·경력,초대졸↑,경기 용인시 외,"조립, 설비, 자동차부품, 사출",~12/07(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43267308?Oem_Code=C1&logpath=1&stext=&listno=115347
㈜선인,(주급 가능) 평택 청북읍 자동차헤드라이트 / 초보자환영/ 기숙사가능,경력무관,학력무관,경기 평택시 외,"수학, 수업, 학원강사",~12/07(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43267337?Oem_Code=C1&logpath=1&stext=&listno=115348
에이스휴먼파워㈜,[크레버스]서울전지역/수학강사/교과수학/경력직우대,신입·경력,대졸↑,서울 강남구 외,"인터넷게임, 인터넷방송, 컨텐츠, 인터넷여행, 소셜네트워크서비스(SNS)",상시채용,https://www.jobkorea.co.kr//Recruit/GI_Read/43267301?Oem_Code=C1&logpath=1&stext=&listno=115349
리드커리어㈜,[게이츠유니타코리아/독산역 인근] 구매팀 팀원 채용,경력무관,초대졸↑,서울 금천구,"SM, 시스템운영, SI, 시스템운영, 서버구축",~12/07(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43267274?Oem_Code=C1&logpath=1&stext=&listno=115350
라벨라컴퍼니(LA VELA COMPA,[재택근무가능]2023년 하반기 중국어/대만어/일본어/베트남어/태국어/인니어/말레이어/라오스어/미얀마어/캄보디아어/스리랑카어/네팔어/뱅골어/파키스탄어/카자흐어/키르키즈어/우즈벡어/폴란드어/독일어/프랑스어/이탈리아어/러시아어/포르투갈어/스페인어 등 통번역,경력무관,대졸↑,대전 유성구 외,"SM, 시스템운영, SI, 시스템운영, 서버구축",~12/07(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43267276?Oem_Code=C1&logpath=1&stext=&listno=115351
㈜이노스트,[대구/동구] 공공기관 교육행정 개발 TA/SA  모집(24년1월 투입 장기근무),경력8년↑,학력무관,대구 동구,"인터넷게임, 인터넷방송, 컨텐츠, 인터넷여행, 소셜네트워크서비스(SNS)",~12/06(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43262962?Oem_Code=C1&logpath=1&stext=&listno=115352
㈜이노스트,[세종시] 공공기관 교육행정 개발 TA/SA  모집(24년1월 투입 장기근무),경력8년↑,학력무관,세종 전지역 외,"청소·미화, 청소·미화, 경비원, 공동주택관리, 시설",~12/06(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43263023?Oem_Code=C1&logpath=1&stext=&listno=115353
라벨라컴퍼니(LA VELA COMPA,"[재택근무가능]2023년 하반기 영어 통역가(순차/동시 통역) 및 번역가(한-영,영-한 번역) 채용 공고",경력무관,대졸↑,대전 유성구 외,"예체능학원, 예체능",~12/07(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43267262?Oem_Code=C1&logpath=1&stext=&listno=115354
좋은일자리,강서구미화청소 양천구미화청소 영등포구미화청소 마곡동247만 연구소빌딩미화청소원,경력,학력무관,서울 강서구 외,"청소·미화, 산업안전, 보안, 경비, 시설관리",상시채용,https://www.jobkorea.co.kr//Recruit/GI_Read/43267233?Oem_Code=C1&logpath=1&stext=&listno=115355
세라듀,미술클래스/도자/유리일일체험 진행 선생님 모집합니다,경력무관,학력무관,서울 강남구 외,"전산입력, 문서관리, 문서작성, 통신",~01/06(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43267236?Oem_Code=C1&logpath=1&stext=&listno=115356
㈜지수아이앤씨,지수아이앤씨 본사 안전보건팀 모집공고,경력무관,대졸↑,서울 중구,"학습지, 학습지교사, 교사, 과외교사, 방문교사",~12/07(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43267203?Oem_Code=C1&logpath=1&stext=&listno=115357
