,회사명,총점,"직무, 지역"
3288,이엔코퍼레이션,30.0,"마케팅/시장조사, 서울"
3289,이엔코퍼레이션,60.0,"생산/제조, 경기"
3290,이엔코퍼레이션,60.0,"영업/제휴, 서울"
3291,이엔테크놀로지,60.0,"개발, 경기"
3292,이엔테크놀로지,60.0,"생산/제조, 경기"
3293,이엔테크놀로지,20.0,"생산관리/품질관리, 경기"
3294,이엔테크놀로지,60.0,"영업/제휴, 경기"
3295,이엘케이,60.0,"개발, 대전"
3296,이엘케이,80.0,"생산/제조, 대전"
3297,이엘케이,60.0,"연구개발, 대전"
3298,이엠코리아,60.0,"개발, 경남"
3299,이엠코리아,40.0,"생산/제조, 경남"
3300,이엠코리아,73.333,"연구개발, 경남"
3301,이연제약,40.0,"금융/재무, 서울"
3302,이연제약,60.0,"생산/제조, 경기"
3303,이연제약,60.0,"생산/제조, 충북"
3304,이연제약,50.0,"생산관리/품질관리, 충북"
3305,이영산업기계,40.0,"금융/재무, 울산"
3306,이영산업기계,60.0,"기획/경영, 울산"
3307,이영산업기계,40.0,"생산/제조, 울산"
3308,이영산업기계,30.0,"생산관리/품질관리, 울산"
3309,이오에스,60.0,"생산/제조, 서울"
3310,이오에스,60.0,"생산/제조, 인천"
3311,이오에스,60.0,"생산관리/품질관리, 서울"
3312,이오에스,80.0,"생산관리/품질관리, 인천"
3313,이오에스,40.0,"연구개발, 인천"
3314,이오에스아이,53.333,"생산/제조, 서울"
3315,이오에스아이,50.0,"생산관리/품질관리, 서울"
3316,이원의료재단,20.0,"기획/경영, 인천"
3317,이원의료재단,40.0,"영업/제휴, 서울"
3318,이원의료재단,40.0,"의약, 기타"
3319,이원의료재단,40.0,"의약, 인천"
3320,이원의료재단,60.0,"인사/총무, 인천"
3321,이원컴포텍,53.333,"생산/제조, 전북"
3322,이원컴포텍,60.0,"생산관리/품질관리, 전북"
3323,이원컴포텍,60.0,"유통/무역, 전북"
3324,이제너두,60.0,"개발, 서울"
3325,이제너두,60.0,"디자인, 서울"
3326,이제너두,26.667,"영업/제휴, 서울"
3327,이조화섬,40.0,"기획/경영, 서울"
3328,이조화섬,20.0,"생산/제조, 서울"
3329,이조화섬,60.0,"생산관리/품질관리, 서울"
3330,이조화섬,20.0,"영업/제휴, 서울"
3331,이지스자산운용,93.333,"금융/재무, 서울"
3332,이지스자산운용,70.0,"기획/경영, 서울"
3333,이지인터넷,25.0,"개발, 서울"
3334,이지인터넷,20.0,"마케팅/시장조사, 서울"
3335,이지콘,60.0,"개발, 경기"
3336,이지콘,46.667,"생산/제조, 경기"
3337,이지콘,20.0,"생산관리/품질관리, 경기"
3338,이케이맨파워,60.0,"서비스/고객지원, 기타"
3339,이케이맨파워,40.0,"서비스/고객지원, 부산"
3340,이케이맨파워,60.0,"서비스/고객지원, 서울"
3341,이케이맨파워,40.0,"영업/제휴, 대전"
3342,이케이맨파워,20.0,"인사/총무, 서울"
3343,이케이중공업,40.0,"기획/경영, 경남"
3344,이케이중공업,20.0,"생산관리/품질관리, 경남"
3345,이케이중공업,40.0,"인사/총무, 경남"
3346,이코넥스,40.0,"금융/재무, 서울"
3347,이코넥스,60.0,"생산/제조, 경기"
3348,이코넥스,60.0,"연구개발, 경기"
3349,이코넥스,50.0,"인사/총무, 서울"
3350,이코리아산업,40.0,"생산/제조, 경남"
3351,이코리아산업,40.0,"생산관리/품질관리, 경남"
3352,이코리아산업,40.0,"연구개발, 경남"
3353,이코리아산업,40.0,"유통/무역, 경남"
3354,이타스코리아,100.0,"개발, 경기"
3355,이타스코리아,80.0,"기획/경영, 경기"
3356,이타스코리아,100.0,"마케팅/시장조사, 해외"
3357,이타스코리아,100.0,"서비스/고객지원, 경기"
3358,이토추플라스틱스,55.0,"영업/제휴, 서울"
3359,이토추플라스틱스,40.0,"유통/무역, 서울"
3360,이투스교육,40.0,"교육, 경기"
3361,이투스교육,80.0,"미디어/홍보, 경기"
3362,이투스교육,60.0,"미디어/홍보, 서울"
3363,이트너스,80.0,"금융/재무, 서울"
3364,이트너스,60.0,"인사/총무, 경기"
3365,이트너스,40.0,"인사/총무, 서울"
3366,이트론,100.0,"개발, 서울"
3367,이트론,20.0,"법률/법무, 서울"
3368,이트론,80.0,"엔지니어링, 서울"
3369,이트론,60.0,"영업/제휴, 서울"
3370,이피언스,64.0,"개발, 서울"
3371,이화공영,60.0,"기획/경영, 서울"
3372,이화공영,20.0,"생산/제조, 기타"
3373,이화공영,20.0,"엔지니어링, 강원"
3374,이화공영,30.0,"엔지니어링, 서울"
3375,이화병원,20.0,"의약, 충남"
3376,이화전기공업,40.0,"개발, 경기"
3377,이화전기공업,20.0,"생산/제조, 경기"
3378,이화전기공업,20.0,"생산관리/품질관리, 경기"
3379,이화전기공업,40.0,"엔지니어링, 경기"
3380,이화전기공업,20.0,"영업/제휴, 서울"
3381,이화트론,70.0,"개발, 서울"
3382,이화트론,60.0,"생산관리/품질관리, 서울"
3383,이화트론,70.0,"연구개발, 서울"
3384,인경어패럴,20.0,"금융/재무, 서울"
3385,인경어패럴,50.0,"영업/제휴, 서울"
3386,인경어패럴,40.0,"유통/무역, 서울"
3387,인경어패럴,40.0,"인사/총무, 서울"
3388,인듐코퍼레이션코리아,60.0,"생산/제조, 충북"
3389,인디에프,50.0,"생산/제조, 서울"
3390,인디에프,60.0,"생산관리/품질관리, 서울"
3391,인디에프,40.0,"영업/제휴, 서울"
3392,인디자인,30.0,"디자인, 서울"
3393,인디자인,30.0,"엔지니어링, 서울"
3394,인디자인,20.0,"전문직, 서울"
3395,인베니아,60.0,"개발, 경기"
3396,인베니아,60.0,"금융/재무, 경기"
3397,인베니아,60.0,"생산/제조, 경기"
3398,인베니아,40.0,"엔지니어링, 경기"
3399,인베니아,20.0,"유통/무역, 경기"
3400,인벤시스코리아,60.0,"기획/경영, 서울"
3401,인벤시스코리아,60.0,"기획/경영, 인천"
3402,인벤시스코리아,80.0,"영업/제휴, 서울"
3403,인벤시스코리아,60.0,"유통/무역, 인천"
3404,인벤시스코리아,20.0,"인사/총무, 서울"
3405,인사이트커뮤니케이션즈컨설턴츠,76.0,"미디어/홍보, 서울"
3406,인선이엔티,40.0,"개발, 경기"
3407,인선이엔티,40.0,"금융/재무, 경기"
3408,인선이엔티,40.0,"생산관리/품질관리, 경기"
3409,인선이엔티,20.0,"영업/제휴, 경기"
3410,인성,60.0,"금융/재무, 전남"
3411,인성,100.0,"생산/제조, 울산"
3412,인성,60.0,"생산/제조, 충남"
3413,인성,20.0,"생산관리/품질관리, 전남"
3414,인성,40.0,"인사/총무, 서울"
3415,인성데이타,60.0,"개발, 대구"
3416,인성데이타,80.0,"기획/경영, 대구"
3417,인성데이타,80.0,"서비스/고객지원, 대구"
3418,인성데이타,80.0,"영업/제휴, 기타"
3419,인성데이타,60.0,"인사/총무, 대구"
3420,인성무역,48.0,"유통/무역, 서울"
3421,인성정보,80.0,"개발, 서울"
3422,인성정보,60.0,"엔지니어링, 서울"
3423,인소팩,20.0,"개발, 경기"
3424,인소팩,20.0,"개발, 경북"
3425,인소팩,20.0,"생산관리/품질관리, 경북"
3426,인소팩,20.0,"연구개발, 경기"
3427,인싸이트그룹,40.0,"기획/경영, 서울"
3428,인알파코리아,30.0,"생산/제조, 경기"
3429,인알파코리아,60.0,"생산관리/품질관리, 경기"
3430,인지에이엠티,70.0,"생산/제조, 충남"
3431,인지에이엠티,40.0,"엔지니어링, 충남"
3432,인지컨트롤스,60.0,"연구개발, 경기"
3433,인지컨트롤스,80.0,"영업/제휴, 경기"
3434,인창기건,20.0,"생산/제조, 경기"
3435,인창기건,60.0,"엔지니어링, 경기"
3436,인창기건,80.0,"엔지니어링, 기타"
3437,인창기건,20.0,"엔지니어링, 서울"
3438,인창기건,100.0,"엔지니어링, 충남"
3439,인천기독병원,40.0,"금융/재무, 인천"
3440,인천기독병원,60.0,"서비스/고객지원, 인천"
3441,인천기독병원,40.0,"의약, 인천"
3442,인천도시가스,20.0,"생산관리/품질관리, 인천"
3443,인천도시가스,40.0,"서비스/고객지원, 인천"
3444,인천도시가스,46.667,"엔지니어링, 인천"
3445,인천도시공사,80.0,"금융/재무, 인천"
3446,인천도시공사,90.0,"기획/경영, 인천"
3447,인천도시공사,60.0,"엔지니어링, 인천"
3448,인천도시공사,100.0,"특수계층/공공, 인천"
3449,인천백병원,100.0,"기획/경영, 인천"
3450,인천백병원,80.0,"영업/제휴, 인천"
3451,인천백병원,40.0,"의약, 인천"
3452,인천백병원,60.0,"인사/총무, 인천"
3453,인천수산업협동조합,52.0,"금융/재무, 인천"
3454,인천신용보증재단,86.667,"금융/재무, 인천"
3455,인천신용보증재단,100.0,"기획/경영, 인천"
3456,인천신용보증재단,60.0,"서비스/고객지원, 인천"
3457,인천화학,60.0,"마케팅/시장조사, 인천"
3458,인천화학,20.0,"생산/제조, 인천"
3459,인천화학,60.0,"생산관리/품질관리, 인천"
3460,인천화학,40.0,"연구개발, 인천"
3461,인크로스,70.0,"기획/경영, 서울"
3462,인크로스,60.0,"데이터, 서울"
3463,인크로스,60.0,"마케팅/시장조사, 서울"
3464,인탑스,46.667,"기획/경영, 경기"
3465,인탑스,40.0,"생산/제조, 경북"
3466,인탑스,40.0,"생산관리/품질관리, 경북"
3467,인터내셔날매니지먼트그룹오버씨즈인크영업소,60.0,"기획/경영, 서울"
3468,인터내셔날매니지먼트그룹오버씨즈인크영업소,86.667,"마케팅/시장조사, 서울"
3469,인터내셔날에스오에스코리아,80.0,"금융/재무, 서울"
3470,인터내셔날에스오에스코리아,60.0,"기획/경영, 해외"
3471,인터내셔날에스오에스코리아,20.0,"마케팅/시장조사, 서울"
3472,인터내셔날에스오에스코리아,20.0,"서비스/고객지원, 서울"
3473,인터내셔날에스오에스코리아,80.0,"영업/제휴, 서울"
3474,인터브랜드,60.0,"디자인, 서울"
3475,인터브랜드,40.0,"마케팅/시장조사, 서울"
3476,인터브랜드,60.0,"전문직, 서울"
3477,인터아이코리아,60.0,"기획/경영, 서울"
3478,인터아이코리아,85.0,"영업/제휴, 서울"
3479,인터젠컨설팅,100.0,"금융/재무, 서울"
3480,인터젠컨설팅,66.667,"기획/경영, 서울"
3481,인터코리아맨파워시스템,60.0,"금융/재무, 서울"
3482,인터코리아맨파워시스템,40.0,"서비스/고객지원, 부산"
3483,인터코리아맨파워시스템,20.0,"영업/제휴, 부산"
3484,인터코리아맨파워시스템,40.0,"유통/무역, 서울"
3485,인터코리아맨파워시스템,100.0,"전문직, 서울"
3486,인터텍이티엘셈코,50.0,"생산관리/품질관리, 경기"
3487,인터텍이티엘셈코,20.0,"서비스/고객지원, 경기"
3488,인터텍이티엘셈코,20.0,"엔지니어링, 경기"
3489,인터텍이티엘셈코,40.0,"연구개발, 서울"
3490,인텍전기전자,20.0,"개발, 경기"
3491,인텍전기전자,20.0,"생산/제조, 경기"
3492,인텍전기전자,40.0,"생산관리/품질관리, 경기"
3493,인텍전기전자,60.0,"유통/무역, 경기"
3494,인텔릭스,33.333,"생산/제조, 경기"
3495,인텔릭스,20.0,"연구개발, 경기"
3496,인투필라테스,60.0,"생산/제조, 경기"
3497,인투필라테스,100.0,"생산/제조, 서울"
3498,인투필라테스,100.0,"유통/무역, 경기"
3499,인투필라테스,20.0,"유통/무역, 서울"
3500,인투필라테스,60.0,"인사/총무, 서울"
3501,인파스텍코리아,30.0,"생산/제조, 경기"
3502,인파스텍코리아,40.0,"서비스/고객지원, 경기"
3503,인파스텍코리아,20.0,"엔지니어링, 경남"
3504,인파스텍코리아,60.0,"영업/제휴, 경기"
3505,인팩일렉스,60.0,"개발, 경기"
3506,인팩일렉스,60.0,"생산/제조, 경기"
3507,인팩일렉스,40.0,"생산/제조, 인천"
3508,인팩일렉스,40.0,"영업/제휴, 경기"
3509,인포뱅크,65.0,"개발, 경기"
3510,인포뱅크,60.0,"영업/제휴, 경기"
3511,인프라소프트,80.0,"개발, 경기"
3512,인프라소프트,93.333,"개발, 서울"
3513,인프라소프트,100.0,"기획/경영, 서울"
3514,인피니언테크놀로지스코리아,80.0,"개발, 경기"
3515,인피니언테크놀로지스코리아,80.0,"개발, 서울"
3516,인피니언테크놀로지스코리아,100.0,"개발, 충남"
3517,인피니언테크놀로지스코리아,100.0,"기획/경영, 서울"
3518,인피니언테크놀로지스코리아,60.0,"영업/제휴, 서울"
3519,인피니언테크놀로지스파워세미텍,55.0,"생산/제조, 충남"
3520,인피니언테크놀로지스파워세미텍,80.0,"생산관리/품질관리, 충남"
3521,인피콘,80.0,"개발, 경기"
3522,인피콘,90.0,"서비스/고객지원, 경기"
3523,인피콘,90.0,"영업/제휴, 경기"
3524,인화정공,53.333,"생산/제조, 경남"
3525,인화정공,70.0,"생산관리/품질관리, 경남"
3526,일동후디스,20.0,"생산/제조, 강원"
3527,일동후디스,20.0,"영업/제휴, 경기"
3528,일동후디스,40.0,"영업/제휴, 서울"
3529,일렉트로닉아츠코리아,85.0,"개발, 서울"
3530,일렉트로닉아츠코리아,60.0,"마케팅/시장조사, 서울"
3531,일렉트로룩스코리아,20.0,"마케팅/시장조사, 서울"
3532,일렉트로룩스코리아,25.0,"영업/제휴, 서울"
3533,일륭기공,60.0,"기획/경영, 강원"
3534,일륭기공,80.0,"생산관리/품질관리, 강원"
3535,일륭기공,40.0,"엔지니어링, 강원"
3536,일륭기공,60.0,"연구개발, 강원"
3537,일성건설,60.0,"개발, 서울"
3538,일성건설,60.0,"엔지니어링, 경북"
3539,일성건설,40.0,"엔지니어링, 기타"
3540,일성건설,80.0,"엔지니어링, 서울"
3541,일성건설,60.0,"인사/총무, 서울"
3542,일신방직,60.0,"생산/제조, 광주"
3543,일신방직,60.0,"생산관리/품질관리, 광주"
3544,일신방직,80.0,"엔지니어링, 광주"
3545,일신방직,40.0,"영업/제휴, 서울"
3546,일신방직,40.0,"인사/총무, 서울"
3547,일신전자,40.0,"미디어/홍보, 경기"
3548,일신전자,20.0,"생산/제조, 경기"
3549,일신전자,20.0,"생산/제조, 경북"
3550,일신전자,40.0,"생산관리/품질관리, 경기"
3551,일신전자,20.0,"인사/총무, 경기"
3552,일신화학공업,60.0,"생산/제조, 경기"
3553,일신화학공업,20.0,"생산/제조, 대전"
3554,일신화학공업,80.0,"영업/제휴, 경기"
3555,일신화학공업,60.0,"유통/무역, 경기"
3556,일심알맥스,60.0,"생산/제조, 경기"
3557,일심알맥스,40.0,"영업/제휴, 경기"
3558,일심알맥스,20.0,"유통/무역, 경기"
3559,일양바이오팜,60.0,"생산/제조, 충북"
3560,일양바이오팜,60.0,"생산관리/품질관리, 충북"
3561,일양약품,46.667,"생산/제조, 경기"
3562,일양약품,80.0,"서비스/고객지원, 경기"
3563,일양약품,40.0,"영업/제휴, 서울"
3564,일정실업,20.0,"개발, 경기"
3565,일정실업,40.0,"금융/재무, 경기"
3566,일정실업,20.0,"디자인, 경기"
3567,일정실업,20.0,"법률/법무, 경기"
3568,일정실업,20.0,"영업/제휴, 경기"
3569,일진에이테크,40.0,"기획/경영, 울산"
3570,일진에이테크,40.0,"엔지니어링, 울산"
3571,일진에이테크,40.0,"연구개발, 울산"
3572,일진에이테크,40.0,"영업/제휴, 울산"
3573,일진전기,80.0,"생산/제조, 인천"
3574,일진전기,40.0,"생산/제조, 충남"
3575,일진전기,20.0,"영업/제휴, 서울"
3576,일진전기,60.0,"인사/총무, 서울"
3577,일진제강,20.0,"생산/제조, 전북"
3578,일진제강,80.0,"생산관리/품질관리, 전북"
3579,일진제강,20.0,"영업/제휴, 서울"
3580,임광토건,50.0,"엔지니어링, 강원"
3581,임광토건,60.0,"엔지니어링, 서울"
3582,임광토건,40.0,"엔지니어링, 인천"
3583,임광토건,80.0,"인사/총무, 서울"
3584,입센코리아,40.0,"기획/경영, 서울"
3585,입센코리아,50.0,"영업/제휴, 서울"
3586,입센코리아,80.0,"유통/무역, 서울"
3587,입시화학,70.0,"기획/경영, 경기"
3588,입시화학,80.0,"생산/제조, 경기"
3589,입시화학,40.0,"연구개발, 경기"
3590,잇츠유어스,33.333,"디자인, 서울"
3591,잇츠유어스,40.0,"마케팅/시장조사, 서울"
3592,잇츠유어스,20.0,"영업/제휴, 서울"
3593,자라리테일코리아,60.0,"서비스/고객지원, 대구"
3594,자라리테일코리아,50.0,"서비스/고객지원, 서울"
3595,자라리테일코리아,60.0,"영업/제휴, 서울"
3596,자라리테일코리아,60.0,"유통/무역, 서울"
3597,자민경,80.0,"마케팅/시장조사, 서울"
3598,자민경,20.0,"서비스/고객지원, 서울"
3599,자연드림,40.0,"기획/경영, 경기"
3600,자연드림,80.0,"생산관리/품질관리, 충북"
3601,자연드림,100.0,"서비스/고객지원, 광주"
3602,자연드림,20.0,"유통/무역, 경기"
3603,자연드림,20.0,"유통/무역, 부산"
3604,자일대우버스,46.667,"생산/제조, 울산"
3605,자일대우버스,20.0,"생산관리/품질관리, 울산"
3606,자일대우버스,80.0,"연구개발, 울산"
3607,자일럼워터솔루션코리아,60.0,"개발, 경기"
3608,자일럼워터솔루션코리아,80.0,"금융/재무, 경기"
3609,자일럼워터솔루션코리아,100.0,"기획/경영, 경기"
3610,자일럼워터솔루션코리아,60.0,"영업/제휴, 경기"
3611,자일럼워터솔루션코리아,40.0,"유통/무역, 경기"
3612,자트코코리아엔지니어링,56.0,"연구개발, 서울"
3613,자화전자,100.0,"기획/경영, 충북"
3614,자화전자,20.0,"생산/제조, 경북"
3615,자화전자,100.0,"생산/제조, 충북"
3616,자화전자,60.0,"엔지니어링, 충북"
3617,자화전자,80.0,"연구개발, 충북"
3618,잘만정공,20.0,"생산/제조, 대구"
3619,잘만정공,20.0,"생산관리/품질관리, 대구"
3620,잘만정공,20.0,"인사/총무, 대구"
3621,장암칼스,46.667,"기획/경영, 충남"
3622,장암칼스,60.0,"연구개발, 충남"
3623,장암칼스,80.0,"영업/제휴, 서울"
